Count,Attributes
1,"('1181FT', '(315FT')"
1,"('NOW', '1500')"
1,"('1500', 'TO')"
1,"('TO', '0100')"
1,"('1...', 'RWY')"
1,"('IAP', 'PHILIPPI/BARBOUR')"
1,"('PHILIPPI/BARBOUR', 'COUNTY')"
1,"('RGNL,', 'PHILIPPI,')"
1,"('PHILIPPI,', 'WV.')"
1,"('ORIG-B...', 'DISREGARD')"
1,"('DISREGARD', 'VDA')"
1,"('VDA', '3.25/TCH')"
1,"('3.25/TCH', '30.')"
1,"('30.', 'PROFILE')"
1,"('OBSTACLES.', '2301031344-2501031344EST')"
1,"('21,', 'ORIG-A.')"
1,"('(ASR', '1030088)')"
1,"('1030088)', '390332.00N0770949.00W')"
1,"('390332.00N0770949.00W', '(6.6NM')"
1,"('GAI)', '662.7FT')"
1,"('662.7FT', '(298.6FT')"
1,"('CHART', 'SAN')"
1,"('CA.', 'BDEGA')"
1,"('BDEGA', 'FOUR')"
1,"('FOUR', 'ARRIVAL')"
1,"('ARRIVAL', '(RNAV)')"
1,"('(RNAV)', '(LOZIT.BDEGA4)')"
1,"('(LOZIT.BDEGA4)', '...')"
1,"('CORRECT', 'ARRIVAL')"
1,"('ARRIVAL', 'ROUTE')"
1,"('DESCRIPTION:', 'CHANGE')"
1,"('CHANGE', 'TEXT')"
1,"('TEXT', 'TO')"
1,"('READ', 'FROM')"
1,"('FROM', 'LOZIT')"
1,"('LOZIT', 'ON')"
1,"('TRACK', '126')"
1,"('126', 'DEGREES')"
1,"('CROSS', 'BDEGA')"
1,"('BDEGA', 'AT')"
1,"('BELOW', '13000')"
1,"('13000', 'INSTEAD')"
1,"('OF', '1300.')"
1,"('1300.', 'ALL')"
1,"('(ASR', '1035792)')"
1,"('1035792)', '384454.00N0802147.00W')"
1,"('384454.00N0802147.00W', '(14.0NM')"
1,"('(14.0NM', 'ENE')"
1,"('ENE', '48I)')"
1,"('48I)', '2327.8FT')"
1,"('2327.8FT', '(229.7FT')"
1,"('(229.7FT', 'AGL)')"
1,"('(ASN', '2016-AWP-2324-OE)')"
1,"('2016-AWP-2324-OE)', '380916N1221729W')"
1,"('APC)', '292FT')"
1,"('292FT', '(289FT')"
1,"('(289FT', 'AGL)')"
1,"('(ASR', '1257531)')"
1,"('1257531)', '381336.30N0965543.60W')"
1,"('381336.30N0965543.60W', '(7.2NM')"
1,"('(7.2NM', 'SSE')"
1,"('SSE', '43K)')"
1,"('43K)', '1670.9FT')"
1,"('1670.9FT', '(310.0FT')"
1,"('8', 'FOOT')"
1,"('FOOT', 'TALL')"
1,"('TALL', 'FACILITY')"
1,"('FACILITY', 'LOCATED')"
1,"('IN', 'NORTHWEST')"
1,"('NORTHWEST', 'CLEAR')"
1,"('CLEAR', 'ZONE')"
1,"('ZONE', 'OF')"
1,"('19', '1268')"
1,"('1268', 'FEET')"
1,"('RWY', 'CENTERLINE')"
1,"('CENTERLINE', '(38.74907234680801,')"
1,"('(38.74907234680801,', '-93.54765981457419)')"
1,"('122.7', '7')"
1,"('7', 'TIMES')"
1,"('TIMES', 'HIGH,')"
1,"('HIGH,', '5')"
1,"('5', 'TIMES')"
1,"('TIMES', 'MEDIUM,')"
1,"('MEDIUM,', '3')"
1,"('TIMES', 'LOW')"
1,"('TO', 'FLOSS')"
1,"('BELOW', '4000.')"
1,"('4000.', 'ICT')"
1,"('ICT', 'VORTAC')"
1,"('VORTAC', 'R-035')"
1,"('R-035', 'UNUSABLE.')"
1,"('NIGHT.', '2212201451-2412201451EST')"
1,"('A2685/24', 'NOTAMC')"
1,"('NOTAMC', 'A2684/24')"
1,"('A2684/24', 'Q)')"
1,"('Q)', 'KZDV/QMRXX////000/999/3832N10656W005')"
1,"('KZDV/QMRXX////000/999/3832N10656W005', 'A)')"
1,"('AT', '2411241201.')"
1,"('2411241201.', 'CANCELED')"
1,"('R', 'OPEN,')"
1,"('OPEN,', 'OUTBOARD')"
1,"('OUTBOARD', 'ENGINES')"
1,"('ENGINES', 'RESTRICTED')"
1,"('TO', 'IDLE')"
1,"('IDLE', 'POWER')"
1,"('(ASR', '1010770)')"
1,"('1010770)', '384321.00N0900318.00W')"
1,"('384321.00N0900318.00W', '(8.4NM')"
1,"('(8.4NM', 'NE')"
1,"('NE', 'MO7)')"
1,"('MO7)', '889.8FT')"
1,"('889.8FT', '(480.0FT')"
1,"('HAT', '308')"
1,"('308', 'ALL')"
1,"('READ:', '2012.')"
1,"('2012.', 'CHANGE')"
1,"('AUTHORIZED.', '2308011129-2507311129EST')"
1,"('122.7', '3')"
1,"('TIMES', 'MEDIUM')"
1,"('CATS.', 'NOTE:')"
1,"('AUTHORIZED.', '2402011323-2602011323EST')"
1,"('(ASN', '2024-AGL-9035-OE)')"
1,"('2024-AGL-9035-OE)', '390219N0870259W')"
1,"('390219N0870259W', '(2.2NM')"
1,"('(2.2NM', 'W')"
1,"('W', '1I3)')"
1,"('1I3)', '814FT')"
1,"('814FT', '(305FT')"
1,"('DA', '805/HAT')"
1,"('805/HAT', '503')"
1,"('CRANE', '544FT')"
1,"('544FT', 'MSL')"
1,"('19L', '(2024-AEA-1494-OE).')"
1,"('(2024-AEA-1494-OE).', 'TEMPORARY')"
1,"('(2024-AEA-1493-OE).', '2405160600-2412252251EST')"
1,"('/TOY/', 'TACAN')"
1,"('IAP', 'AUGUSTA')"
1,"('18,', 'ORIG')"
1,"('AMDT', '2')"
1,"('2', '...')"
1,"('NA', '2410310500-2610310500EST')"
1,"('17,', 'BLDG')"
1,"('BLDG', '1301FT')"
1,"('1301FT', 'FROM')"
1,"('DER,', '765FT')"
1,"('765FT', 'RIGHT')"
1,"('CENTERLINE,', '79FT')"
1,"('79FT', 'AGL/420FT')"
1,"('AGL/420FT', 'MSL')"
1,"('MSL', '(4D).')"
1,"('(4D).', '2411141411-2611141408EST')"
1,"('E1', 'TXL')"
1,"('TXL', 'DIRECTION')"
1,"('FOR', 'TXL')"
1,"('F', 'LGT')"
1,"('UNKNOWN)', '384531N0902118W')"
1,"('384531N0902118W', '(0.85NM')"
1,"('(0.85NM', 'NW')"
1,"('NW', 'STL)')"
1,"('STL)', 'UNKNOWN')"
1,"('UNKNOWN', '(569FT')"
1,"('(569FT', 'AGL)')"
1,"('(ASR', '1044382)')"
1,"('1044382)', '380646.60N0843443.60W')"
1,"('380646.60N0843443.60W', '(4.8NM')"
1,"('LEX)', '1229.0FT')"
1,"('1229.0FT', '(310.0FT')"
1,"('46).', '2405231627-2605231627EST')"
1,"('OF', '392055N0790626W')"
1,"('392055N0790626W', '(17.4NM')"
1,"('(17.4NM', 'SE')"
1,"('SE', '2G4)')"
1,"('2G4)', '3772FT')"
1,"('3772FT', '(667FT')"
1,"('(667FT', 'AGL)')"
1,"('(ASR', '1035558)')"
1,"('1035558)', '392005.00N0763902.00W')"
1,"('392005.00N0763902.00W', '(5.2NM')"
1,"('NW', '4MD)')"
1,"('4MD)', '1315.6FT')"
1,"('1315.6FT', '(997.4FT')"
1,"('(997.4FT', 'AGL)')"
1,"('GUC', 'SVC')"
1,"('SVC', 'WID')"
1,"('WID', 'AREA')"
1,"('AREA', 'MULTILATERATION')"
1,"('MULTILATERATION', 'U/S')"
1,"('ALL', 'SAFETY')"
1,"('LINE', '(ASN')"
1,"('UNKNOWN)', '381717N0854637W')"
1,"('381717N0854637W', '(5NM')"
1,"('(5NM', 'SSW')"
1,"('SSW', 'JVY)')"
1,"('JVY)', '723FT')"
1,"('723FT', '(266FT')"
1,"('(ASR', '1230879)')"
1,"('1230879)', '391751.20N0804601.10W')"
1,"('391751.20N0804601.10W', '(23.7NM')"
1,"('(23.7NM', 'WSW')"
1,"('6W0)', '1570.9FT')"
1,"('1570.9FT', '(357.0FT')"
1,"('(ASR', '1252017)')"
1,"('1252017)', '381838.70N0905406.70W')"
1,"('381838.70N0905406.70W', '(13.2NM')"
1,"('(13.2NM', 'ENE')"
1,"('UUV)', '1010.5FT')"
1,"('1010.5FT', '(284.8FT')"
1,"('BAL', 'NAV')"
1,"('E', 'TWY')"
1,"('TWY', 'LOCATION')"
1,"('OF', '385614N0924806W')"
1,"('385614N0924806W', '(8NM')"
1,"('VER)', 'SFC-400FT')"
1,"('(ASN', '2022-ACE-5964-OE)')"
1,"('2022-ACE-5964-OE)', '382521N0990136W')"
1,"('382521N0990136W', '(9.2NM')"
1,"('GBD)', '2547FT')"
1,"('2547FT', '(499FT')"
1,"('WV.', 'COPTER')"
1,"('(GPS)', 'X')"
1,"('1/4.', 'ALTERNATE')"
1,"('MINIMUMS', 'CAT')"
1,"('A', '1000-2.')"
1,"('1000-2.', '2304061308-2504061308EST')"
1,"('OF', '374602N1213755W')"
1,"('374602N1213755W', '(12NM')"
1,"('(12NM', 'ENE')"
1,"('LVK)', '1421FT')"
1,"('1421FT', '(400FT')"
1,"('(ASN', '2024-AGL-2082-OE)')"
1,"('2024-AGL-2082-OE)', '380159N0875422W')"
1,"('380159N0875422W', '(9.5NM')"
1,"('NW', 'IN3)')"
1,"('IN3)', '761FT')"
1,"('761FT', '(300FT')"
1,"('01R', 'UNUSABLE')"
1,"('UNUSABLE', 'DA')"
1,"('TO', 'TDZ')"
1,"('17R', 'LOC/DME')"
1,"('IL.', 'LINDBERGH')"
1,"('PUBLISHED.', '2406041730-2606041730EST')"
1,"('C83)', 'SFC-13500FT')"
1,"('SFC-13500FT', 'SAT')"
1,"('SUN', '1700-0200')"
1,"('(ASN', '2017-AGL-7924-OE)')"
1,"('2017-AGL-7924-OE)', '384505N0825549W')"
1,"('384505N0825549W', '(6.7NM')"
1,"('PMH)', '845FT')"
1,"('845FT', '(310FT')"
1,"('06', 'U/S')"
1,"('PUB', 'RWY')"
1,"('UNKNOWN)', '374144N1130557W')"
1,"('374144N1130557W', '(.17NM')"
1,"('(.17NM', 'E')"
1,"('17', 'END')"
1,"('(ASR', '1055859)')"
1,"('1055859)', '390528.00N0821852.00W')"
1,"('390528.00N0821852.00W', '(8.3NM')"
1,"('(8.3NM', 'SSW')"
1,"('SSW', 'UNI)')"
1,"('UNI)', '1147.0FT')"
1,"('1147.0FT', '(298.9FT')"
1,"('(ASR', '1212071)')"
1,"('1212071)', '374650.90N0921849.00W')"
1,"('374650.90N0921849.00W', '(7.2NM')"
1,"('MO1)', '1442.9FT')"
1,"('1442.9FT', '(319.9FT')"
1,"('MO.', 'VOR-A,')"
1,"('NA.', '2405171322-2605161322EST')"
1,"('(ASR', '1032229)')"
1,"('1032229)', '382458.90N0990153.70W')"
1,"('382458.90N0990153.70W', '(9.2NM')"
1,"('GBD)', '2494.8FT')"
1,"('2494.8FT', '(494.8FT')"
1,"('(494.8FT', 'AGL)')"
1,"('OF', '374740N0784557W.')"
1,"('374740N0784557W.', 'AP')"
1,"('INCLUDE', 'W13.')"
1,"('(ASR', '1043324)')"
1,"('1043324)', '383126.10N0845039.90W')"
1,"('383126.10N0845039.90W', '(10.1NM')"
1,"('(10.1NM', 'SSE')"
1,"('SSE', '8GK)')"
1,"('8GK)', '1336.9FT')"
1,"('1336.9FT', '(413.1FT')"
1,"('A6178/24', 'NOTAMC')"
1,"('NOTAMC', 'A6176/24')"
1,"('A6176/24', 'Q)')"
1,"('Q)', 'KZKC/QMXXX////000/999/3845N09022W005')"
1,"('KZKC/QMXXX////000/999/3845N09022W005', 'A)')"
1,"('B)', '2411251939')"
1,"('2411251939', 'E)')"
1,"('ALL', 'RWY')"
1,"('11/29', 'U/S')"
1,"('(ASR', '1017847)')"
1,"('1017847)', '384247.00N0774823.00W')"
1,"('384247.00N0774823.00W', '(8.8NM')"
1,"('(8.8NM', 'NNW')"
1,"('HWY)', '734.9FT')"
1,"('734.9FT', '(200.1FT')"
1,"('(ASN', '2020-WTE-4124-OE)')"
1,"('2020-WTE-4124-OE)', '381304N1015850W')"
1,"('381304N1015850W', '(12.7NM')"
1,"('(12.7NM', 'NNE')"
1,"('NNE', 'K08)')"
1,"('K08)', '4062FT')"
1,"('4062FT', '(266FT')"
1,"('MRY.', 'SFC-UNL.')"
1,"('STD', 'GREEN')"
1,"('GREEN', 'ONLY')"
1,"('A3288/24', 'NOTAMC')"
1,"('NOTAMC', 'A3284/24')"
1,"('A3284/24', 'Q)')"
1,"('AT', '2411251242.')"
1,"('2411251242.', 'CANCELED')"
1,"('UNKNOWN)', '374145N1130557W')"
1,"('374145N1130557W', '(.5NM')"
1,"('(.5NM', 'NE')"
1,"('IAP', 'PALO')"
1,"('520/HAT', '513.')"
1,"('513.', 'CIRCLING')"
1,"('MDA', '520/HAA')"
1,"('520/HAA', '513.')"
1,"('513.', 'TOWER')"
1,"('TOWER', '163')"
1,"('163', 'MSL')"
1,"('MSL', '2927FT')"
1,"('2927FT', 'E')"
1,"('31', '(2021-AWP-14358-OE).')"
1,"('(2021-AWP-14358-OE).', '2402071346-2602081346EST')"
1,"('A1108/24', 'NOTAMC')"
1,"('NOTAMC', 'A1103/24')"
1,"('A1103/24', 'Q)')"
1,"('Q)', 'KZKC/QLAXX////000/999/3833N08950W005')"
1,"('KZKC/QLAXX////000/999/3833N08950W005', 'A)')"
1,"('A)', 'KBLV')"
1,"('KBLV', 'B)')"
1,"('E)', 'BLV')"
1,"('32R', 'ALS')"
1,"('WEST', '3')"
1,"('3', 'APN')"
1,"('CONST', 'N')"
1,"('SIDE', 'TXL')"
1,"('AND', 'L')"
1,"('L', 'HANGARS')"
1,"('HANGARS', 'CLSD')"
1,"('A2693/24', 'NOTAMC')"
1,"('NOTAMC', 'A2681/24')"
1,"('A2681/24', 'Q)')"
1,"('Q)', 'KZDV/QMRXX/IV/BO/A/000/999/3832N10656W005')"
1,"('KZDV/QMRXX/IV/BO/A/000/999/3832N10656W005', 'A)')"
1,"('(ASR', '1017303)')"
1,"('1017303)', '382147.00N0964358.00W')"
1,"('382147.00N0964358.00W', '(8.4NM')"
1,"('W', '9K0)')"
1,"('9K0)', '1740.2FT')"
1,"('1740.2FT', '(240.2FT')"
1,"('(240.2FT', 'AGL)')"
1,"('A4280/24', 'NOTAMC')"
1,"('NOTAMC', 'A4275/24')"
1,"('A4275/24', 'Q)')"
1,"('J', 'MODIFIED')"
1,"('MODIFIED', 'CL.')"
1,"('CL.', 'AVBL')"
1,"('ACFT', 'AGN')"
1,"('AGN', '4')"
1,"('AND', 'BLW')"
1,"('BEYOND', '35NM')"
1,"('35NM', 'UNUSABLE')"
1,"('4A...', 'TAA')"
1,"('SECTOR', '10')"
1,"('10', 'NM')"
1,"('TO', 'TEJIY')"
1,"('TEJIY', 'MINIMUM')"
1,"('AT', 'OPEJY')"
1,"('OPEJY', '5900.')"
1,"('FROM', 'TEJIY')"
1,"('TEJIY', 'TO')"
1,"('FROM', 'ONBOH')"
1,"('ONBOH', 'TO')"
1,"('5900.', '2312281156-2512281156EST')"
1,"('MIGRATORY', 'WATERFOWL')"
1,"('(ASR', '1024374)')"
1,"('1024374)', '422009.00N0714255.00W')"
1,"('422009.00N0714255.00W', '(6.4NM')"
1,"('(6.4NM', 'SSE')"
1,"('SSE', '3B3)')"
1,"('3B3)', '2048.9FT')"
1,"('2048.9FT', '(1350.1FT')"
1,"('(1350.1FT', 'AGL)')"
1,"('CWF3', 'MOUNT')"
1,"('MOUNT', 'BRYDGES/WARREN')"
1,"('BRYDGES/WARREN', 'FIELD')"
1,"('FIELD', 'AMEND')"
1,"('CAUTION:', 'REMOTE')"
1,"('MAX', 'ALT')"
1,"('READ:', '400FT')"
1,"('400FT', 'AGL')"
1,"('OBSTACLE', 'POWER')"
1,"('LINE', '464028N1202759W')"
1,"('464028N1202759W', '(0.6NM')"
1,"('(0.6NM', 'NORTHWEST')"
1,"('NORTHWEST', 'KFCT)')"
1,"('KFCT)', '1347FT')"
1,"('1347FT', 'MSL')"
1,"('MSL', '(100FT')"
1,"('LGTD', 'TWO')"
1,"('TWO', 'LIGHTS')"
1,"('LIGHTS', 'OUT,')"
1,"('OUT,', 'CORNER')"
1,"('CORNER', 'OF')"
1,"('OF', 'FIRING')"
1,"('FIRING', 'CENTER')"
1,"('CENTER', 'RD')"
1,"('RD', 'AND')"
1,"('AND', 'SHOTGUN')"
1,"('SHOTGUN', 'LN.')"
1,"('UNKNOWN)', '452701N0982905W')"
1,"('452701N0982905W', '(2.36NM')"
1,"('(2.36NM', 'W')"
1,"('RWY', '13)')"
1,"('13)', 'UNKNOWN')"
1,"('UNKNOWN', '(135FT')"
1,"('LSE', 'AD')"
1,"('(ASR', '1228730)')"
1,"('1228730)', '443053.90N0860652.90W')"
1,"('443053.90N0860652.90W', '(1.8NM')"
1,"('(1.8NM', 'S')"
1,"('S', 'Y59)')"
1,"('Y59)', '1359.9FT')"
1,"('1359.9FT', '(285.8FT')"
1,"('(285.8FT', 'AGL)')"
1,"('(ASR', '1006001)')"
1,"('1006001)', '423027.00N0714935.00W')"
1,"('423027.00N0714935.00W', '(4.1NM')"
1,"('SW', 'FIT)')"
1,"('FIT)', '1337.9FT')"
1,"('1337.9FT', '(442.9FT')"
1,"('OMA,', 'AIO,')"
1,"('ZBW', 'W106B')"
1,"('V120', 'DUPREE')"
1,"('DUPREE', '(DPR)')"
1,"('(DPR)', 'VOR/DME,')"
1,"('A9086/24', 'NOTAMC')"
1,"('NOTAMC', 'A9084/24')"
1,"('A9084/24', 'Q)')"
1,"('04R/22L', 'CL')"
1,"('PAPI', 'NOT')"
1,"('12500.', '2405071815-2605101815EST')"
1,"('A6569/24', 'NOTAMC')"
1,"('NOTAMC', 'A6566/24')"
1,"('A6566/24', 'Q)')"
1,"('B)', '2411240846')"
1,"('2411240846', 'E)')"
1,"('16/34', 'SOUTH')"
1,"('SOUTH', 'BAK-12')"
1,"('BAK-12', 'UNSERVICEABLE')"
1,"('A9105/24', 'NOTAMC')"
1,"('NOTAMC', 'A9100/24')"
1,"('A9100/24', 'Q)')"
1,"('B)', '2411250009')"
1,"('2411250009', 'E)')"
1,"('AT', '2409091831.')"
1,"('A1568/24', 'NOTAMC')"
1,"('NOTAMC', 'A1557/24')"
1,"('A1557/24', 'Q)')"
1,"('22L', 'FICON')"
1,"('AT', '2411230948.')"
1,"('2411230948.', 'CANCELED')"
1,"('A2515/24', 'NOTAMC')"
1,"('NOTAMC', 'A2512/24')"
1,"('A2512/24', 'Q)')"
1,"('B)', '2411242319')"
1,"('2411242319', 'E)')"
1,"('AT', '2411242230.')"
1,"('2411242230.', 'CANCELED')"
1,"('9A...', 'ADD')"
1,"('A5787/24', 'NOTAMC')"
1,"('NOTAMC', 'A5783/24')"
1,"('A5783/24', 'Q)')"
1,"('B)', '2411232209')"
1,"('2411232209', 'E)')"
1,"('(ASR', '1243803)')"
1,"('1243803)', '433143.30N0755652.70W')"
1,"('433143.30N0755652.70W', '(21.9NM')"
1,"('(21.9NM', 'ENE')"
1,"('ENE', 'FZY)')"
1,"('FZY)', '1000.7FT')"
1,"('1000.7FT', '(219.8FT')"
1,"('AIO,', 'CRZ,')"
1,"('FOD,', 'GCT,')"
1,"('RDK,', 'SLB,')"
1,"('SLB,', '3Y3.')"
1,"('(ASR', '1034886)')"
1,"('1034886)', '445654.00N0912256.00W')"
1,"('445654.00N0912256.00W', '(6.6NM')"
1,"('NE', 'EAU)')"
1,"('EAU)', '1190.3FT')"
1,"('1190.3FT', '(265.1FT')"
1,"('(ASR', '1000590)')"
1,"('1000590)', '433936.00N0851040.00W')"
1,"('433936.00N0851040.00W', '(4.1NM')"
1,"('ENE', '27C)')"
1,"('27C)', '1437.0FT')"
1,"('1437.0FT', '(397.0FT')"
1,"('NOTAMC', 'A4446/24')"
1,"('A4446/24', 'Q)')"
1,"('5500.', '2408061858-2608061857EST')"
1,"('(ASR', '1261730)')"
1,"('1261730)', '434941.50N0894932.70W')"
1,"('434941.50N0894932.70W', '(8.1NM')"
1,"('(8.1NM', 'S')"
1,"('63C)', '1208.0FT')"
1,"('1208.0FT', '(289.0FT')"
1,"('A2994/24', 'NOTAMC')"
1,"('NOTAMC', 'A2987/24')"
1,"('A2987/24', 'Q)')"
1,"('(ASR', '1326492)')"
1,"('1326492)', '440115.20N0843509.30W')"
1,"('440115.20N0843509.30W', '(5.6NM')"
1,"('WNW', 'GDW)')"
1,"('GDW)', '1152FT')"
1,"('1152FT', '(260FT')"
1,"('A7398/24', 'NOTAMC')"
1,"('NOTAMC', 'A7394/24')"
1,"('A7394/24', 'Q)')"
1,"('AT', '2411251751.')"
1,"('2411251751.', 'CANCELED')"
1,"('(ASR', '1301301)')"
1,"('1301301)', '442627.84N0844303.55W')"
1,"('442627.84N0844303.55W', '(5.3NM')"
1,"('(5.3NM', 'NNW')"
1,"('NNW', 'HTL)')"
1,"('HTL)', '1811FT')"
1,"('1811FT', '(480FT')"
1,"('(480FT', 'AGL)')"
1,"('2...', 'S-ILS')"
1,"('S-ILS', '14')"
1,"('14', 'DA')"
1,"('DA', '1185/HAT')"
1,"('1185/HAT', '480')"
1,"('(ASR', '1211740)')"
1,"('1211740)', '425540.50N0721521.50W')"
1,"('425540.50N0721521.50W', '(1.9NM')"
1,"('(1.9NM', 'NNE')"
1,"('NNE', 'EEN)')"
1,"('EEN)', '1179.8FT')"
1,"('1179.8FT', '(134.8FT')"
1,"('(134.8FT', 'AGL)')"
1,"('SERVICES:', 'ADD:')"
1,"('ADD:', 'SUP')"
1,"('SUP', 'FL:')"
1,"('FL:', 'D')"
1,"('AND', 'A-ICE')"
1,"('RADIUS', '0.15NM')"
1,"('0.15NM', 'CENTRE')"
1,"('CENTRE', '434502N')"
1,"('434502N', '0792804W')"
1,"('0792804W', '(DEFENCE')"
1,"('(DEFENCE', 'RESEARCH')"
1,"('RESEARCH', 'AND')"
1,"('AND', 'DEVELOPMENT')"
1,"('DEVELOPMENT', 'CANADA,')"
1,"('CANADA,', 'APRX')"
1,"('APRX', '4.3NM')"
1,"('4.3NM', 'NW')"
1,"('NW', 'TORONTO')"
1,"('TORONTO', '(SUNNYBROOK')"
1,"('(SUNNYBROOK', 'HEALTH')"
1,"('HEALTH', 'SCIENCES')"
1,"('SCIENCES', 'CENTRE)')"
1,"('(HELI)', 'AD')"
1,"('AD', '(CNY8))')"
1,"('(CNY8))', 'IS')"
1,"('THE', 'HEAD')"
1,"('HEAD', 'OF')"
1,"('OF', 'SECURITY')"
1,"('SECURITY', 'AT')"
1,"('AT', '416-635-2000')"
1,"('416-635-2000', 'EX.')"
1,"('EX.', '3049')"
1,"('(ASR', '1206844)')"
1,"('1206844)', '431321.20N0752906.60W')"
1,"('431321.20N0752906.60W', '(3.5NM')"
1,"('W', 'RME)')"
1,"('RME)', '655.5FT')"
1,"('655.5FT', '(220.1FT')"
1,"('(ASR', '1047465)')"
1,"('1047465)', '435103.00N0884639.00W')"
1,"('435103.00N0884639.00W', '(12.5NM')"
1,"('(12.5NM', 'SW')"
1,"('OSH)', '1290.0FT')"
1,"('A5044/24', 'NOTAMC')"
1,"('NOTAMC', 'A5043/24')"
1,"('A5043/24', 'Q)')"
1,"('Q)', 'KZBW/QMRXX/IV/NBO/A/000/999/4156N07241W005')"
1,"('KZBW/QMRXX/IV/NBO/A/000/999/4156N07241W005', 'A)')"
1,"('B)', '2411251715')"
1,"('2411251715', 'E)')"
1,"('PPR', '860-627-3001')"
1,"('860-627-3001', 'CANCELED')"
1,"('A9955/24', 'NOTAMC')"
1,"('NOTAMC', 'A9950/24')"
1,"('A9950/24', 'Q)')"
1,"('PUBLICATIONS:', 'PRO:')"
1,"('PRO:', 'ADD:')"
1,"('ADD:', 'HELI')"
1,"('OPS', 'PROHIBITED')"
1,"('PROHIBITED', 'ON')"
1,"('ON', 'EAST')"
1,"('A3486/24', 'NOTAMC')"
1,"('NOTAMC', 'A3482/24')"
1,"('A3482/24', 'Q)')"
1,"('B)', '2411260209')"
1,"('2411260209', 'E)')"
1,"('BTM', 'OBST')"
1,"('IAP', 'MANKATO')"
1,"('MN.', 'COPTER')"
1,"('COPTER', 'ILS')"
1,"('2...', 'DME')"
1,"('(ASR', '1256543)')"
1,"('1256543)', '425910.50N0823847.00W')"
1,"('425910.50N0823847.00W', '(2.8NM')"
1,"('(2.8NM', 'SSE')"
1,"('SSE', '39G)')"
1,"('39G)', '1073.8FT')"
1,"('1073.8FT', '(379.9FT')"
1,"('(ASR', '1228661)')"
1,"('1228661)', '475545.30N1221420.40W')"
1,"('475545.30N1221420.40W', '(2.2NM')"
1,"('NE', 'PAE)')"
1,"('PAE)', '815.0FT')"
1,"('815.0FT', '(199.8FT')"
1,"('(ASR', '1043246)')"
1,"('1043246)', '451423.00N0934110.00W')"
1,"('451423.00N0934110.00W', '(8.2NM')"
1,"('CFE)', '1251.3FT')"
1,"('1251.3FT', '(261.2FT')"
1,"('WITHIN', '306FT')"
1,"('306FT', 'RADIUS')"
1,"('ON', '433629N')"
1,"('433629N', '0793921W')"
1,"('0793921W', '(APRX')"
1,"('(CYYZ)).', '526FT')"
1,"('526FT', 'AGL')"
1,"('AGL', '1090FT')"
1,"('1090FT', 'AMSL.')"
1,"('AT', '2408041455.')"
1,"('01', 'CAT')"
1,"('MN.', 'ZMBRO')"
1,"('INTERCEPT', 'MSP')"
1,"('MSP', 'R-138,')"
1,"('R-138,', 'THEN')"
1,"('TO', 'ZEMBRO,')"
1,"('ZEMBRO,', 'THEN')"
1,"('TUPPER', 'WEST')"
1,"('OBST', 'MOORED')"
1,"('MOORED', 'BALLOON')"
1,"('AS', '.3NM')"
1,"('.3NM', 'RADIUS')"
1,"('OF', '425844N0710646W')"
1,"('425844N0710646W', '(11.8NM')"
1,"('(11.8NM', 'W')"
1,"('W', '7B3)')"
1,"('7B3)', '1200FT')"
1,"('1200FT', '(1000FT')"
1,"('AS', '171NM')"
1,"('171NM', 'RADIUS')"
1,"('OF', '473809N1222538W.')"
1,"('473809N1222538W.', 'AP')"
1,"('SEA,', 'BFI,')"
1,"('BFI,', 'PDX,')"
1,"('PDX,', 'SLE')"
1,"('SLE', 'CLM,')"
1,"('CLM,', 'MWH,')"
1,"('MWH,', 'PSC,')"
1,"('PSC,', 'DLS.')"
1,"('/GEG/', 'TACAN')"
1,"('A5816/24', 'NOTAMC')"
1,"('NOTAMC', 'A5806/24')"
1,"('A5806/24', 'Q)')"
1,"('B)', '2411240211')"
1,"('2411240211', 'E)')"
1,"('PUBLICATIONS:', 'VOR/DME')"
1,"('APCH:', 'VOR/DME')"
1,"('VOR/DME', 'MINIMA')"
1,"('READ:', '1300')"
1,"('1300', '(398)')"
1,"('(398)', '1')"
1,"('READ:', '1.5/1300')"
1,"('1.5/1300', 'INSTEAD')"
1,"('OF', '1.4/1260')"
1,"('UNUSABLE.', '2305301236-2505301234EST')"
1,"('24,', 'ORIG-D...')"
1,"('ORIG-D...', 'DELETE')"
1,"('24,', 'ORIG-E.')"
1,"('A7382/24', 'NOTAMC')"
1,"('NOTAMC', 'A7374/24')"
1,"('A7374/24', 'Q)')"
1,"('5/5/5', '90')"
1,"('90', 'PCT')"
1,"('CUTTING', 'IN')"
1,"('IN', 'SAFETY')"
1,"('SAFETY', 'AREAS')"
1,"('MI.', 'VOR-A,')"
1,"('7...', 'CIRCLING')"
1,"('MDA', '1540/HAA')"
1,"('1540/HAA', '836,')"
1,"('836,', 'VIS')"
1,"('A/B', '1-1/4.')"
1,"('1-1/4.', 'CIRCLING')"
1,"('2-3/4.', '2405071733-2605071732EST')"
1,"('CUTTING', 'EAST')"
1,"('(ASR', '1224030)')"
1,"('1224030)', '444301.00N0965158.00W')"
1,"('444301.00N0965158.00W', '(16.7NM')"
1,"('(16.7NM', 'W')"
1,"('SD2)', '2221.8FT')"
1,"('2221.8FT', '(295.9FT')"
1,"('A5040/24', 'NOTAMC')"
1,"('NOTAMC', 'A5035/24')"
1,"('A5035/24', 'Q)')"
1,"('ZSE', 'W237C')"
